Timestamp,Yaw_Angle(degrees)
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:35,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
2025-10-25 09:59:36,3.06
